,start_port,end_port,start_region,end_region,start_loc_lat,start_loc_lon,end_loc_lat,end_loc_lon,start_time,end_time,route,route_name,ME_CO2,AE_CO2,ae_consumption,me_consumption,draft,sog,stw,power,rpm,rudder_angle,trim,wind_direction,wind_speed,GPS_distance,sog_distance,IMO_ME_consump,IMO_pilot_consump,IMO_aux_consump,IMO_boiler_consump,IMO_ME_CO2,IMO_pilot_CO2,IMO_aux_CO2,IMO_boiler_CO2,IMO_CO2_consump,desmo_CO2
20,Panama: Balboa,United States of America: Galveston,nan,North East America,8.89,-79.5,29.29,-94.45,2019-05-06 10:00:00,2019-05-12 15:00:00,Panama: Balboa->United States of America: Galveston,,236351219.34430623,41459658.92888264,2.0717052577222224,12.091847292277778,6.528959367416666,10.893474777118563,11.099114177788527,2.5064261867960553,73.58895797327777,-0.21067937296622888,0.9128884936111111,126.04555555555552,12.519290727865114,1637.0953966616462,1643.73786107909,82637011.62645863,0.0,10013250.0,1445000.0,257331654.20479217,0.0,32102479.499999996,4499730.0,293933863.7047922,335209890.68147326
21,United States of America: Galveston,United States of America: Galveston,North East America,North East America,29.29,-94.45,29.31,-94.81,2019-05-18 01:45:00,2019-05-18 04:35:00,United States of America: Galveston->United States of America: Galveston,port_activity,4076752.6520062494,1051614.051184375,1.968086184375,7.85501474375,6.7255565890625,7.079150298141567,7.4967583342156665,1.4823631562500001,51.84763522916667,3.3663575322437502,0.48684124062499995,137.11458333333334,12.050998054517667,21.107376325583665,28.316601192566267,762181.4307203578,0.0,530400.0,163200.0,2373432.975263194,0.0,1700462.4,508204.8,4582100.175263193,3860474.7936831648
22,United States of America: Galveston,United States of America: Shawano,North East America,North East America,29.31,-94.81,28.85,-89.35,2019-05-21 02:15:00,2019-05-22 11:15:00,United States of America: Galveston->United States of America: Shawano,,60327853.24738896,7599800.230720834,1.6863128270424834,13.461983445890521,5.777009964419935,10.523913553780474,10.390437412805689,2.9004556184477126,74.48710189379084,-0.7372176972142156,1.8645181966503268,154.00326797385623,18.30203179569864,352.94557676043723,363.66860281351524,15510032.53512113,0.0,3277950.0,819400.0,48298241.3143672,0.0,10509107.7,2551611.6,61358960.61436719,82557417.36635755
23,United States of America: Shawano,United States of America: Davant,North East America,North East America,28.85,-89.35,29.59,-89.83,2019-05-26 18:10:00,2019-05-27 02:05:00,United States of America: Shawano->United States of America: Davant,,16742660.372315,2160167.2621579166,1.7967704405555556,14.33753831925926,5.7110752367592585,7.915352083949391,11.433394929944562,3.1253012120555557,72.86035433148147,-0.07349776925925927,2.2690121883333334,94.44999999999999,5.764565495272415,68.23376025847138,71.23816875554452,2177752.5865619136,0.0,1090050.0,370600.0,6781521.554553797,0.0,3494700.3,1154048.4,11430270.254553797,9147028.415790116
24,United States of America: Davant,United States of America: Davant,North East America,North East America,29.59,-89.83,29.62,-89.89,2019-05-31 00:05:00,2019-05-31 00:45:00,United States of America: Davant->United States of America: Davant,port_activity,967622.0848083333,249588.3571675926,1.868409411111111,7.457588322222222,5.679631611111111,4.433323125564267,9.291702370286224,1.1486025777777777,32.90362888888889,0.9709380594444446,1.9941506,186.88888888888889,8.57017429700089,3.1222158078922324,4.433323125564267,37651.8008214642,0.0,132600.0,40800.0,117247.70775803953,0.0,425115.6,127051.2,669414.5077580395,400488.6032643102
25,United States of America: Davant,Spain: Algeciras,North East America,South Europe,29.62,-89.89,36.12,-5.36,2019-06-01 21:25:00,2019-06-18 18:30:00,United States of America: Davant->Spain: Algeciras,,883928840.7885554,123416624.97542778,2.273057185323563,16.76749570353927,9.772735515155114,11.632358556081115,12.08677238354041,3.6080692204905276,84.29392143806963,0.33549388025966603,0.6705864714016484,189.99546307551233,10.224083874769416,4704.375638195881,4726.160293125624,327602987.0489366,0.0,21319350.0,411400.0,1020155701.6703885,0.0,68349836.1,1281099.6,1089786637.3703885,1047722920.2935694
26,Spain: Algeciras,Egypt: Fayid,South Europe,nan,36.12,-5.36,30.36,32.36,2019-06-19 11:05:00,2019-06-26 05:10:00,Spain: Algeciras->Egypt: Fayid,,383956162.2044639,50128720.18972708,2.3023961042480017,18.145908262565996,9.698683849609592,12.234513467928569,12.644066495350842,3.8580606910612247,85.45556631467849,0.5369590236807724,1.546307551570924,240.51891615541925,8.249835477954388,1990.6767387425994,1994.9620572453373,156358788.36588168,0.0,8893950.0,459000.0,486901266.9713556,0.0,28514003.699999996,1429326.0,516844596.6713556,475147539.01002866
27,Egypt: Fayid,India: Vishakhapatnam,nan,nan,30.36,32.36,17.61,83.35,2019-06-26 13:45:00,2019-07-12 10:05:00,Egypt: Fayid->India: Vishakhapatnam,,821161196.9534265,125086509.04620498,2.4547243555497382,16.53193070271739,9.712274693422774,11.455929007088754,11.65009046447155,3.456058913057532,82.41616469671615,-0.6006457356179886,0.9940670672556718,237.29842931937173,16.404877384991472,4368.250686378051,4385.623192263871,292385658.9537716,0.0,20410650.0,574600.0,910488941.9820447,0.0,65436543.89999999,1789304.4,977714790.2820449,1143494203.9169514
28,India: Vishakhapatnam,India: Vishakhapatnam,nan,nan,17.61,83.35,17.7,83.28,2019-07-13 16:25:00,2019-07-13 18:30:00,India: Vishakhapatnam->India: Vishakhapatnam,port_activity,972378.7638358036,1300926.0163513888,3.2462283626984125,2.49808288718254,10.21835326607143,3.6392773031835173,3.2648406083837074,0.1631895390079365,10.10252779047619,2.4178387497619043,0.23914742023809551,242.44047619047618,3.1716218060817774,8.076287183293699,10.917831909550552,116308.36073344055,0.0,313950.0,125800.0,362184.2353239338,0.0,1006523.7,391741.19999999995,1760449.1353239338,1011495.6065404632
29,India: Vishakhapatnam,India: Vishakhapatnam,nan,nan,17.7,83.28,17.68,83.3,2019-07-19 09:35:00,2019-07-19 10:10:00,India: Vishakhapatnam->India: Vishakhapatnam,port_activity,-91285.0342475,831696.6799244445,3.0857710600000003,-0.3223411256666667,5.268939841666667,2.6599938740426667,2.561917987316533,0.0,0.0,-1.4881452766666667,0.6489271100000003,22.0,3.2021524785024003,1.7056458824516945,5.719986789083734,19428.832316616783,0.0,181350.0,85000.0,60501.38383394466,0.0,581408.1,264690.0,906599.4838339445,545656.6951069046
30,India: Vishakhapatnam,India: Paradip,nan,nan,17.68,83.3,20.23,86.8,2019-07-20 13:10:00,2019-07-21 13:30:00,India: Vishakhapatnam->India: Paradip,,38153241.09853132,10719086.236073751,3.2031916332285717,11.596883965017142,5.30908031067619,10.859403474020828,11.571053228266317,2.372381038577143,73.80925492590477,-0.021688340811285713,2.495810418114286,189.4003809523809,8.305300792116453,267.16607488255,273.62198674373826,11513908.500601195,0.0,2250300.0,489600.0,35854311.07087211,0.0,7214461.8,1524614.4,44593387.270872116,45518688.93750815
31,India: Paradip,India: Paradip,nan,nan,20.23,86.8,20.91,87.27,2019-07-22 17:40:00,2019-07-23 00:10:00,India: Paradip->India: Paradip,port_activity,9167019.9381015,3025068.4504638887,2.830694120833334,8.83142575925,5.464909184895832,9.132270540182633,9.8977401392088,1.7553650988541667,60.91039932292084,0.24722480396458335,1.774007959375,188.94791666666669,11.366401894393501,65.88464929419312,73.05816432146108,2686920.188197826,0.0,895050.0,289000.0,8367069.46604803,0.0,2869530.3,899946.0,12136545.766048029,11816450.550425693
32,India: Paradip,India: Paradip,nan,nan,20.91,87.27,20.95,87.12,2019-07-23 10:45:00,2019-07-23 12:00:00,India: Paradip->India: Paradip,port_activity,1621695.184902875,1351678.9883333333,3.372873333333333,4.1662047139444445,5.58901942638889,4.838877824349244,5.451267604379922,0.7461442759999999,33.895388141666665,1.1428526214944443,1.4455539805555555,210.88888888888889,8.560455604559111,8.865649641947021,14.516633473047733,268055.45358149114,0.0,294450.0,125800.0,834724.6824527633,0.0,944006.7,391741.19999999995,2170472.5824527633,1692693.4940105146
33,India: Paradip,India: Paradip,nan,nan,20.95,87.12,20.83,86.97,2019-07-24 10:50:00,2019-07-24 12:30:00,India: Paradip->India: Paradip,port_activity,1930957.0905473211,1451701.2813722221,3.622461088888889,4.960711857539683,5.590757874206349,5.475781031811696,5.8687609583625395,0.8709339932539683,24.59271925,3.060073560515873,1.2888547944444442,203.66666666666666,8.849562996410603,11.202946904413404,16.427343095435088,277394.5508686379,0.0,397800.0,122400.0,863806.6314049384,0.0,1275346.7999999998,381153.6,2520307.0314049385,1759471.0232385648
34,India: Paradip,Malaysia: Bagan Luar,nan,South East Asia,20.83,86.97,5.39,100.36,2019-07-29 07:30:00,2019-08-02 23:10:00,India: Paradip->Malaysia: Bagan Luar,,228544794.21877497,44165057.99888146,2.9316496320870207,15.478859182890853,8.343306157890854,10.999532058110113,11.2433899833542,3.214142257138643,80.2300893797935,-1.8805174161766225,0.8195690284660767,218.9985250737463,16.950385153707366,1235.8503802466453,1250.497105259022,70162165.26749362,0.0,6630000.0,448800.0,218484982.64297515,0.0,21255780.0,1397563.2,241138325.84297514,301611766.7865469
35,Malaysia: Bagan Luar,Malaysia: Port Kelang,South East Asia,South East Asia,5.39,100.36,3.25,101.2,2019-08-03 22:20:00,2019-08-04 13:35:00,Malaysia: Bagan Luar->Malaysia: Port Kelang,,40093921.351427495,5632087.316022223,2.64084834609375,18.976466833046874,7.069273678515625,12.2049197889594,12.422557449828375,3.9171636555885416,85.58978313020833,0.268575834571875,2.3470117653645834,162.95833333333334,5.612939254423116,189.35461424410767,197.20371214098427,12550248.631482733,0.0,975000.0,81600.0,39081474.238437235,0.0,3125850.0,254102.4,42461426.63843724,41541289.17282303
36,Malaysia: Port Kelang,Malaysia: Port Kelang,South East Asia,South East Asia,3.25,101.2,2.95,101.31,2019-08-04 22:00:00,2019-08-05 00:15:00,Malaysia: Port Kelang->Malaysia: Port Kelang,port_activity,2911028.0936104376,1137854.2372458335,2.8393118833333335,7.4785564383055565,7.489511877777777,7.833315251047868,6.564902396320577,1.3133795276666667,43.68263636060607,1.0001479446111112,1.7574363999999998,141.5,7.766180793352444,21.56005129349062,23.499945753143603,989264.6051277765,0.0,232050.0,85000.0,3080569.9803678957,0.0,743952.3,264690.0,4089212.2803678955,3583172.524843347
37,Malaysia: Port Kelang,Singapore: Tanjong Pagar,South East Asia,South East Asia,2.95,101.31,1.29,103.96,2019-08-05 09:10:00,2019-08-06 03:45:00,Malaysia: Port Kelang->Singapore: Tanjong Pagar,,40364516.2215085,6470780.572643333,2.553129845,16.28180879559649,6.9525758009649135,11.726288675161767,11.750646053505836,3.3177334495964916,78.66935594526316,0.015946957714078964,1.2948178691228072,132.76315789473685,11.424135246407479,221.01816925914878,223.89448230259046,13869378.792206034,0.0,1209000.0,122400.0,43189245.5589296,0.0,3876054.0000000005,381153.6,47446453.158929594,50554914.64189899
38,Singapore: Tanjong Pagar,Viet Nam: Saigon,South East Asia,South East Asia,1.29,103.96,10.74,106.74,2019-08-06 16:50:00,2019-08-08 23:55:00,Singapore: Tanjong Pagar->Viet Nam: Saigon,,127305818.40190999,16991248.96541042,2.271354910267857,17.520756730238098,7.127541634598215,11.665746795782615,11.855359028890136,3.510124133264732,79.52458122690476,1.5174154869852678,1.633870959672619,213.4985119047619,16.15681046731205,650.761577468829,653.2818205638265,40789156.5533891,0.0,3572400.0,455600.0,127017433.50725368,0.0,11453114.4,1418738.4,139889286.3072537,172777878.84711686
39,Viet Nam: Saigon,Viet Nam: Phu My,South East Asia,South East Asia,10.74,106.74,10.6,107.02,2019-08-10 00:55:00,2019-08-10 09:15:00,Viet Nam: Saigon->Viet Nam: Phu My,,13119613.303217499,4183164.911960417,3.1315021174999997,10.111455339666668,5.547575392083333,8.06248134901012,8.669460663526653,1.8636070981416666,57.51972192833333,0.4147579728983334,1.808292935833333,234.625,12.446569474269332,73.33940327322662,80.62481349010122,2553498.9560593064,0.0,1242150.0,411400.0,7951595.74916868,0.0,3982332.9,1281099.6,13215028.24916868,13094115.721693927
40,Viet Nam: Phu My,unknown: Suez,South East Asia,nan,10.6,107.02,29.92,32.54,2019-08-12 13:30:00,2019-08-31 20:40:00,Viet Nam: Phu My->unknown: Suez,,1223345918.1836605,165164158.55058032,2.6648872351173374,20.31035419103023,5.9567520459410925,12.193913389596513,12.629459496196842,4.246902940169779,88.85281631797773,0.38945348431042803,1.950208776125479,232.1686422413793,13.752814620411312,5651.421366195735,5659.600808952431,316331425.21335083,0.0,26523900.0,1774800.0,985056058.1143744,0.0,85035623.4,5526727.2,1075618408.7143743,1349482636.012424
41,unknown: Suez,Malta: Marsaxlokk,nan,South Europe,29.92,32.54,35.82,14.59,2019-09-01 04:55:00,2019-09-04 16:05:00,unknown: Suez->Malta: Marsaxlokk,,219248904.70208815,26764621.580520835,2.3642264338235295,19.56379967879412,5.983486933382352,12.209873750776001,12.67433642610995,4.097720169898039,85.77888767254902,-0.2932206778260588,1.8941729093137256,309.91470588235296,8.445660832669702,1033.1028588029942,1056.9392248168263,59756665.114112236,0.0,5206500.0,537200.0,186082255.16534552,0.0,16692038.999999994,1672840.8,204447134.96534553,223231960.37088716
42,Malta: Marsaxlokk,United States of America: Galveston,South Europe,North East America,35.82,14.59,29.31,-94.81,2019-09-05 05:50:00,2019-09-25 11:25:00,Malta: Marsaxlokk->United States of America: Galveston,,1267155409.7892175,158093723.12500763,2.431876941204654,20.018222181054327,6.099478861285079,12.543365958393753,12.920684068505846,4.208522258854783,88.51955669263347,0.04073001347419885,2.119820967231348,123.71167008898014,13.033733257559978,6085.1540793671675,6118.452532585806,358473014.94465566,0.0,26241150.0,907800.0,1116284968.5376575,0.0,84129126.9,2826889.2,1203240984.6376576,1480668910.2695508
43,United States of America: Galveston,United States of America: Galveston,North East America,North East America,29.31,-94.81,29.32,-94.78,2019-09-28 02:10:00,2019-09-28 02:35:00,United States of America: Galveston->United States of America: Galveston,port_activity,354227.780525,286398.12038055557,2.143965966666667,2.7300792333333335,5.857085933333333,2.4499944047322666,1.2281951880097732,0.0,0.0,1.9538698466666666,1.162051233333333,149.0,13.989168338949334,1.0454018019546245,2.4499944047322666,6563.857333783655,0.0,48750.0,44200.0,20439.8517374023,0.0,156292.5,137638.8,314371.1517374023,249743.18568462736
44,United States of America: Galveston,United States of America: Galveston,North East America,North East America,29.32,-94.78,29.35,-94.72,2019-09-30 17:00:00,2019-09-30 17:55:00,United States of America: Galveston->United States of America: Galveston,port_activity,564441.4256,275971.7964986111,2.0659148833333334,4.350222933333333,5.914690041666667,4.466656377360933,3.461017056262133,0.41119999749999997,18.37166675,-0.8696665908333333,1.1570383833333333,132.0,15.187869980057334,4.332987229256815,4.466656377360933,39523.1850791835,0.0,132600.0,40800.0,123075.19833657742,0.0,425115.6,127051.2,675241.9983365773,561704.3522153196
45,United States of America: Galveston,United States of America: Davant,North East America,North East America,29.35,-94.72,29.59,-89.82,2019-10-02 15:50:00,2019-10-04 01:00:00,United States of America: Galveston->United States of America: Davant,,88862834.17267562,9431846.763679858,2.0173275316666666,19.567923847547625,5.644910798452382,11.726877667813918,12.146319442603597,4.174453533697619,86.0835293557143,0.04030258962761906,2.349300945476191,87.3,11.290146688705144,400.67708717827236,410.44071837348713,21489975.15688429,0.0,2080650.0,207400.0,66919782.63853768,0.0,6670563.899999999,645843.6,74236190.13853769,88332411.2686842
46,United States of America: Davant,United States of America: Myrtle Grove,North East America,North East America,29.59,-89.82,29.63,-89.91,2019-10-04 18:50:00,2019-10-04 19:40:00,United States of America: Davant->United States of America: Myrtle Grove,,2356835.321591666,592844.7925555555,2.2190073333333333,9.082217038888889,5.904814934722221,5.861097589310133,8.131752403117511,1.4795577594444445,47.71728694444444,1.379517145611111,1.992966363888889,70.13888888888889,8.46380319294489,5.110977396975187,11.722195178620266,175304.77682029756,0.0,265200.0,81600.0,545899.0750184066,0.0,850231.2,254102.4,1650232.6750184065,1130166.687461829
