,Unnamed: 0,start_port,end_port,start_region,end_region,start_loc_lat,start_loc_lon,end_loc_lat,end_loc_lon,start_time,end_time,route,route_name,ME_CO2,AE_CO2,ae_consumption,me_consumption,draft,sog,stw,power,rpm,rudder_angle,trim,wind_direction,wind_speed,GPS_distance,sog_distance,IMO_ME_consump,IMO_pilot_consump,IMO_aux_consump,IMO_boiler_consump,IMO_ME_CO2,IMO_pilot_CO2,IMO_aux_CO2,IMO_boiler_CO2,IMO_CO2_consump,desmo_CO2
109,109,unknown: Inchon,unknown: Pohang,North East Asia,North East Asia,37.46,126.62,36.12,129.49,03/05/2019 14:15,06/05/2019 06:05,unknown: Inchon->unknown: Pohang,,59075262.64,19187070.04,2.209749417,7.004625776,5.713979651,8.647807788,8.494984383,1.572107451,51.36116668,3.230494624,2.53006303,236.2138695,9.883298935,559.843851,562.1075062,25073035.06,0,4736550,1485800,78077431.18,0,15185379.3,4626781.2,97889591.68,103784752.8
110,110,unknown: Pohang,unknown: Pohang,North East Asia,North East Asia,36.12,129.49,36.01,129.41,11/05/2019 00:30,11/05/2019 01:45,unknown: Pohang->unknown: Pohang,port_activity,920391.7372,736365.2997,2.756201995,3.546788968,5.918850798,6.471026489,6.60885046,0.911576993,40.90028941,1.068107338,2.121363897,252.1166667,0.664469309,8.085733883,12.94205298,254859.4363,0,265200,81600,793632.2845,0,850231.2,254102.4,1897965.884,1229026.194
111,111,unknown: Pohang,Panama: Balboa,North East Asia,,36.01,129.41,8.88,-79.49,14/05/2019 01:10,14/06/2019 21:40,unknown: Pohang->Panama: Balboa,,981613039.6,228177450.4,2.23280015,9.886225203,6.5646437,10.81865828,10.9467618,2.416277002,73.32155746,2.366992102,1.956955933,215.3496177,13.00829105,8258.687996,8278.279032,393702043.5,0,55163550,8204200,1225988163.0,0,176854341.3,25547878.8,1428390384.0,1660264344.0
112,112,Panama: Balboa,United States of America: Galveston,,North East America,8.88,-79.49,29.18,-94.59,15/06/2019 11:40,22/06/2019 20:45,Panama: Balboa->United States of America: Galveston,,153012600.7,64335509.07,2.705828816,6.617428113,6.605950621,9.13476291,8.95419047,2.382570761,58.67554173,1.648110641,1.193803806,125.9472846,14.25241868,1625.737321,1627.532869,62984361.63,0,19704750,5565800,196133302.1,0,63173428.5,17331901.2,276638631.8,294845663.2
113,113,United States of America: Galveston,United States of America: Galveston,North East America,North East America,29.18,-94.59,29.31,-94.81,05/07/2019 20:10,05/07/2019 22:35,United States of America: Galveston->United States of America: Galveston,port_activity,3798981.302,1141904.297,2.849418083,9.759746441,6.794385882,8.600221952,8.873237619,2.411736058,64.86742299,3.308182799,1.013344351,169.3333333,7.500954562,22.12916287,25.80066585,947439.5841,0,315900,81600,2950326.865,0,1012775.4,254102.4,4217204.665,3603980.897
114,114,United States of America: Galveston,United States of America: Shawano,North East America,North East America,29.31,-94.81,28.89,-89.34,09/07/2019 04:30,10/07/2019 10:55,United States of America: Galveston->United States of America: Shawano,,44547510.08,10446537.92,2.522712327,11.04380625,5.568887993,11.35057231,11.03062537,2.737858007,75.24633157,2.033475291,2.359670078,242.1478495,7.724203584,347.833524,354.0182235,17017853.11,0,2308800,367200,52993594.58,0,7402012.8,1143460.8,61539068.18,64921477.06
115,115,United States of America: Shawano,United States of America: Shawano,North East America,North East America,28.89,-89.34,28.87,-89.31,12/07/2019 13:00,14/07/2019 11:30,United States of America: Shawano->United States of America: Shawano,port_activity,44608442.34,16486195.07,2.631086963,7.317782075,6.050189764,3.064641881,2.977313984,0.2411799,8.281390634,3.822804044,2.282428238,172.0638298,29.22776643,140.2481983,144.4259282,1859129.621,0,3262350,1948200,5789329.641,0,10459094.1,6066694.8,22315118.54,30298113.3
116,116,United States of America: Shawano,United States of America: Braithwaite,North East America,North East America,28.87,-89.31,29.88,-89.95,17/07/2019 10:30,17/07/2019 21:50,United States of America: Shawano->United States of America: Braithwaite,,18626549.45,4233623.811,2.641062889,11.96310177,5.779318977,8.250364952,11.10037949,4.165533977,77.43811613,2.522296459,2.680471681,163.5416667,5.38759062,93.49998651,99.00437942,2863624.943,0,1591200,489600,8917328.074,0,5101387.2,1524614.4,15543329.67,12008517.14
117,117,United States of America: Braithwaite,United States of America: Ama,North East America,North East America,29.88,-89.95,29.94,-90.31,21/07/2019 10:40,21/07/2019 15:30,United States of America: Braithwaite->United States of America: Ama,,7721893.857,2240370.399,2.795221958,9.918938802,5.592481977,6.51734395,10.10781674,2.64037676,63.68112728,2.058538421,5.177753787,184.9821429,4.746055086,32.55063809,39.1040637,742203.2097,0,795600,244800,2311220.795,0,2550693.6,762307.2,5624221.595,3876373.405
118,118,United States of America: Ama,Panama: Colon,North East America,,29.94,-90.31,9.48,-79.95,23/07/2019 18:40,29/07/2019 06:15,United States of America: Ama->Panama: Colon,,270291784.0,46291503.15,2.605537727,15.66295994,9.328360662,11.1689146,11.37630446,3.588821582,85.12727208,4.322644595,1.991755127,136.9473684,11.82010616,1475.511623,1485.465642,97547244.99,0,8215350,778600,303762120.9,0,26338412.1,2424560.4,332525093.4,326992576.4
119,119,Panama: Colon,unknown: Buenaventura,,,9.48,-79.95,3.89,-77.06,02/08/2019 11:25,04/08/2019 10:45,Panama: Colon->unknown: Buenaventura,,61625939.57,17189745.49,2.681741364,9.861320053,9.444133757,8.647496632,8.575230454,2.236910694,60.15082625,0.643603828,1.960140885,256.6083333,9.60510258,412.6795978,416.323301,21938075.37,0,3492450,792200,68315166.7,0,11196794.7,2466910.8,81978872.2,79062777.47
120,120,unknown: Buenaventura,Peru: Callao,,,3.89,-77.06,-12.03,-77.19,18/08/2019 10:45,22/08/2019 09:05,unknown: Buenaventura->Peru: Callao,,220659493.0,37848950.32,2.95141534,17.71511665,5.44749394,12.21188438,12.15568433,3.102581222,86.55767182,1.966968121,2.830178441,196.90625,11.37669482,1171.529489,1172.3409,62913610.56,0,5272800,292400,195912983.3,0,16904596.8,910533.6,213728113.7,261700827.9
121,121,Peru: Callao,Peru: Callao,,,-12.03,-77.19,-12.04,-77.15,24/08/2019 02:10,24/08/2019 02:45,Peru: Callao->Peru: Callao,port_activity,324185.5806,339969.8438,2.54500195,2.49854012,5.979041725,4.065856145,4.097598778,0.203107085,11.106625,-1.109175603,1.749516775,199.875,6.762133449,2.474507721,4.065856145,30052.19263,0,132600,40800,93582.52785,0,425115.6,127051.2,645749.3278,353981.7732
122,122,Peru: Callao,Republic of Korea: Ulsan,,North East Asia,-12.04,-77.15,35.56,129.67,26/08/2019 00:10,26/09/2019 13:55,Peru: Callao->Republic of Korea: Ulsan,,1866494065.0,223454876.5,2.20682022,18.97800437,9.355141709,11.84149097,12.13999601,2.356761566,90.23361655,2.708510961,1.45568464,213.0761693,11.22180643,8966.047092,8975.806216,625584473.3,0,41373150,1601400,1948070050.0,0,132642318.9,4986759.6,2085699128.0,2090726592.0
123,123,Republic of Korea: Ulsan,Republic of Korea: Ulsan,North East Asia,North East Asia,35.56,129.67,35.64,129.71,26/09/2019 18:40,27/09/2019 02:55,Republic of Korea: Ulsan->Republic of Korea: Ulsan,port_activity,1280239.049,2913665.205,2.423510256,1.096329736,10.05508321,1.806577811,1.01926966,0.050068208,3.256577139,2.251358063,0.184314473,18.62037037,10.0365139,15.36790396,16.2592003,103738.8491,0,483600,394400,323042.7762,0,1550421.6,1228161.6,3101625.976,2531513.451
124,124,Republic of Korea: Ulsan,Republic of Korea: Ulsan,North East Asia,North East Asia,35.64,129.71,35.6,129.73,27/09/2019 08:00,27/09/2019 15:50,Republic of Korea: Ulsan->Republic of Korea: Ulsan,port_activity,1654670.455,2222984.941,2.080593182,1.593750924,10.00727727,3.152561255,2.472080411,0.13359361,9.606649264,2.847425004,0.242262451,48.53503788,7.753105302,24.89682316,25.26400768,288647.2789,0,641550,343400,898847.6266,0,2056809.3,1069347.6,4025004.527,2750722.322
125,125,Republic of Korea: Ulsan,Republic of Korea: Ulsan,North East Asia,North East Asia,35.6,129.73,35.44,129.36,27/09/2019 21:10,28/09/2019 06:00,Republic of Korea: Ulsan->Republic of Korea: Ulsan,port_activity,5261813.718,3228841.805,2.417099293,4.055347759,9.883285417,4.247746424,4.221995214,0.3316077,25.64983444,2.4729385,0.2883842,32.46666667,6.128085215,41.06349688,42.47746424,1096041.503,0,889200,380800,3413073.24,0,2850775.2,1185811.2,7449659.64,5403337.042
126,126,Republic of Korea: Ulsan,Republic of Korea: Mukho,North East Asia,North East Asia,35.44,129.36,37.84,129.54,29/09/2019 17:25,30/09/2019 20:35,Republic of Korea: Ulsan->Republic of Korea: Mukho,,24900725.96,8786114.062,2.349014947,6.854035144,8.601054675,6.201251211,5.387720395,0.722561914,35.99402634,2.733902261,0.690496275,181.4982993,5.062727955,170.9978597,173.6931782,11734832.01,0,1636050,785400,36542266.89,0,5245176.3,2445735.6,44233178.79,38875514.49
127,127,Republic of Korea: Mukho,Republic of Korea: Tonghae,North East Asia,North East Asia,37.84,129.54,37.51,129.15,01/10/2019 02:35,06/10/2019 07:15,Republic of Korea: Mukho->Republic of Korea: Tonghae,,40359950.35,37305156.04,2.219282224,2.468454336,8.732017422,2.775874336,2.438940688,0.08642347,6.089991417,3.372799233,0.792118088,145.7195767,18.57857221,346.9828391,350.0112331,4798332.868,0,9594000,5378800,14942008.55,0,30758364.0,16749583.2,62449955.75,67494484.56
128,128,Republic of Korea: Tonghae,Republic of Korea: Tonghae,North East Asia,North East Asia,37.51,129.15,37.49,129.13,09/10/2019 03:35,09/10/2019 04:45,Republic of Korea: Tonghae->Republic of Korea: Tonghae,port_activity,1135309.319,674298.589,2.52388742,4.374987741,8.764610765,4.515588701,4.775922558,0.280015335,21.12216694,4.016470771,0.30420169,128.2,6.742209021,5.233991373,9.031177402,109088.8488,0,265200,81600,339702.675,0,850231.2,254102.4,1444036.275,809828.6205
129,129,Republic of Korea: Tonghae,China: Yingkou,North East Asia,North East Asia,37.49,129.13,40.24,121.39,15/10/2019 21:20,18/10/2019 15:30,Republic of Korea: Tonghae->China: Yingkou,,143625843.7,25237728.65,2.82142454,16.43585044,6.358233813,12.66603622,12.87509609,1.49192579,87.51298896,2.424035408,2.950658015,120.9297264,7.220714538,843.0628235,852.6589255,52657533.9,0,3642600,122400,163975560.6,0,11678175.6,381153.6,176034889.8,184352847.4
130,130,China: Yingkou,China: Yingkou,North East Asia,North East Asia,40.24,121.39,40.53,121.09,21/10/2019 10:40,21/10/2019 13:50,China: Yingkou->China: Yingkou,port_activity,2419342.145,1373971.241,2.57137475,4.661545558,6.902399456,7.512698513,7.614296991,0.576763977,48.14105799,4.342803606,2.112353411,37.98106061,5.227898768,23.60877628,30.05079405,964855.4453,0,530400,163200,3004559.857,0,1700462.4,508204.8,5213227.057,3786325.221
131,131,China: Yingkou,China: Yingkou,North East Asia,North East Asia,40.53,121.09,40.8,121.04,21/10/2019 18:20,21/10/2019 20:45,China: Yingkou->China: Yingkou,port_activity,2002096.221,999816.5639,2.494863541,5.143471344,6.939322621,7.093155175,7.34039264,0.614858786,45.37561841,4.080746597,2.09568948,298.7694444,2.928610941,17.8183709,21.27946553,541023.7255,0,397800,122400,1684747.881,0,1275346.8,381153.6,3341248.281,2246069.161
132,132,China: Yingkou,Australia: Townsville,North East Asia,,40.8,121.04,-19.12,146.95,24/10/2019 07:50,07/11/2019 08:00,China: Yingkou->Australia: Townsville,,795263013.4,117642047.5,2.60761358,18.10456943,5.3586277,12.87791837,12.89427848,2.026793086,89.79729372,2.362406507,2.689637355,173.7522189,13.84604996,4352.826897,4360.490593,246569591.3,0,18343650,656200,767817707.3,0,58809741.9,2043406.8,828670856.0,1115624909.0
133,133,Australia: Townsville,Australia: Townsville,,,-19.12,146.95,-19.12,146.95,09/11/2019 12:25,09/11/2019 12:40,Australia: Townsville->Australia: Townsville,port_activity,600650.1942,367188.3263,2.748758525,4.629288588,5.85733325,3.555382068,2.964304049,0.364508345,23.97333325,10.93326505,1.09259995,288.0,6.453548654,0.940656373,3.555382068,19902.21953,0,132600,40800,61975.51161,0,425115.6,127051.2,614142.3116,317526.7177
134,134,Australia: Townsville,Australia: Townsville,,,-19.12,146.95,-19.25,146.83,11/11/2019 02:25,11/11/2019 04:35,Australia: Townsville->Australia: Townsville,port_activity,1984877.925,1066807.648,2.662027819,5.099236801,5.768835667,5.853376232,5.648875032,0.531479559,32.91067621,0.447627954,1.843025013,53.11309524,8.347288685,13.73408221,17.5601287,285310.0386,0,397800,122400,888455.4602,0,1275346.8,381153.6,2544955.86,1790971.825
135,135,Australia: Townsville,Australia: Milner Bay,,,-19.25,146.83,-15.44,136.51,13/11/2019 04:05,16/11/2019 18:00,Australia: Townsville->Australia: Milner Bay,,195360839.8,28727460.61,2.477437815,17.16147552,7.689629272,12.42493844,12.55449829,1.867343348,86.60325275,1.931631455,1.851437296,97.72161268,8.918291868,1080.646967,1092.165978,72985489.43,0,4635150,166600,227276814.1,0,14860290.9,518792.4,242655897.4,242838920.4
136,136,Australia: Milner Bay,China: Fangcheng,,North East Asia,-15.44,136.51,21.39,108.46,18/11/2019 22:00,02/12/2019 05:45,Australia: Milner Bay->China: Fangcheng,,540905545.1,95258126.09,2.228434016,13.0275902,9.515838518,10.4493087,10.68780573,1.437341541,78.55060047,1.021869858,1.112030185,134.043125,9.658407423,3347.965164,3343.778784,187993248.5,0,22202700,2978400,585410976.0,0,71181856.2,9274737.6,665867569.8,682401756.8
137,137,China: Fangcheng,China: Fangcheng,North East Asia,North East Asia,21.39,108.46,21.61,108.33,02/12/2019 15:05,02/12/2019 17:25,China: Fangcheng->China: Fangcheng,port_activity,2344645.662,947595.076,2.364554151,6.023495599,9.969889919,5.949285651,6.109730377,0.736609177,41.59523915,-1.29600816,0.354382006,10.8459596,19.63725095,15.99003383,17.84785695,533435.8009,0,313950,125800,1661119.084,0,1006523.7,391741.2,3059383.984,3697989.689
138,138,China: Fangcheng,China: Fangcheng,North East Asia,North East Asia,21.61,108.33,21.61,108.33,03/12/2019 12:30,03/12/2019 22:30,China: Fangcheng->China: Fangcheng,port_activity,-9402.770099,254966.955,1.9086734,-0.072468363,8.0584836,0.002497913,0.29269709,0.0,0.0,3.4627137,1.4594336,8.0,14.38441619,0.0,0.002497913,8.59e-06,0,29250,44200,2.67e-05,0,93775.5,137638.8,231414.3,249523.554
139,139,China: Fangcheng,Hong Kong: Hong Kong,North East Asia,North East Asia,21.61,108.33,22.25,114.1,06/12/2019 14:30,08/12/2019 11:30,China: Fangcheng->Hong Kong: Hong Kong,,88679135.78,15250821.92,2.479348953,14.72378597,6.391739086,10.59995219,10.90903764,1.513804157,82.73167407,3.13650513,1.409812609,44.17727743,17.07824923,479.9686364,488.7263331,22170013.25,0,4625400,1142400,69037421.27,0,14829032.4,3557433.6,87423887.27,108742625.2
140,140,Hong Kong: Hong Kong,Republic of Korea: Ulsan,North East Asia,North East Asia,22.25,114.1,35.44,129.36,09/12/2019 01:15,13/12/2019 22:20,Hong Kong: Hong Kong->Republic of Korea: Ulsan,,245008054.1,35759411.79,2.269825401,15.99534082,6.465967169,11.54201767,11.3954496,1.598614256,82.32058454,3.324829729,1.73884775,76.05725047,15.32938034,1359.368316,1365.569623,75248119.52,0,7946250,1023400,234322644.2,0,25475677.5,3186867.6,262985189.3,332216333.6
141,141,Republic of Korea: Ulsan,Russian Federation: Nakhodka,North East Asia,North East Asia,35.44,129.36,42.8,132.9,17/12/2019 20:25,20/12/2019 06:25,Republic of Korea: Ulsan->Russian Federation: Nakhodka,,86784896.7,23456311.62,2.976154239,11.33665089,5.709502851,8.61139157,8.654103856,1.12063827,67.73854186,1.607740832,2.14913881,157.4291768,17.7832218,503.6363506,508.0721026,16842569.31,0,6922500,1958400,52447760.83,0,22193535.0,6098457.6,80739753.43,101972215.6
142,142,Russian Federation: Nakhodka,Russian Federation: Nakhodka,North East Asia,North East Asia,42.8,132.9,42.8,132.96,24/12/2019 01:10,24/12/2019 01:55,Russian Federation: Nakhodka->Russian Federation: Nakhodka,port_activity,361166.3121,377518.1017,2.82608685,2.783555392,7.667861585,3.843232569,3.886223492,0.345180324,18.0553335,8.93248418,1.99478315,343.6,6.109489101,3.107701245,3.843232569,29911.76865,0,132600,40800,93145.24757,0,425115.6,127051.2,645312.0476,337031.0112
143,143,Russian Federation: Nakhodka,Russian Federation: Nakhodka,North East Asia,North East Asia,42.8,132.96,42.8,132.9,28/12/2019 14:45,28/12/2019 15:25,Russian Federation: Nakhodka->Russian Federation: Nakhodka,port_activity,745492.7934,768294.5764,2.8757127,2.872804599,7.674116587,4.64408919,4.628416216,0.446484999,25.14533283,1.117370833,2.292944492,22.33333333,5.198152085,2.880002454,9.288178381,152250.7951,0,181350,85000,474108.9759,0,581408.1,264690.0,1320207.076,875229.1675
144,144,Russian Federation: Nakhodka,Taiwan: Kaohsiung,North East Asia,North East Asia,42.8,132.9,22.6,120.22,31/12/2019 14:10,06/01/2020 00:40,Russian Federation: Nakhodka->Taiwan: Kaohsiung,,207970741.4,40099624.44,2.291750061,12.22924171,8.816562398,11.08027582,11.43850696,0.749245593,78.98833451,0.776599852,1.064377531,215.811088,12.58214148,1448.609025,1451.8799,85495514.67,0,7378800,367200,266233032.7,0,23656432.8,1143460.8,291032926.3,318187518.4
145,145,Taiwan: Kaohsiung,Taiwan: Kaohsiung,North East Asia,North East Asia,22.6,120.22,22.6,120.29,08/01/2020 22:50,09/01/2020 01:00,Taiwan: Kaohsiung->Taiwan: Kaohsiung,port_activity,1150411.669,1443998.968,2.702431006,2.21659281,9.337986804,2.291944348,2.648185767,0.102458958,6.545652875,2.059644563,0.046533292,192.2708333,5.480818911,6.491984807,9.167777393,83032.8739,0,259350,173400,258564.3693,0,831476.1,539967.6,1630008.069,1207112.834
146,146,Taiwan: Kaohsiung,Australia: Townsville,North East Asia,,22.6,120.29,-19.12,146.95,14/01/2020 08:25,27/01/2020 06:50,Taiwan: Kaohsiung->Australia: Townsville,,355567662.2,111199062.2,2.676874757,8.804147306,5.668295632,10.41518963,10.3513182,0.741021216,70.09890008,2.572464298,2.494063457,162.8861033,10.95960657,3242.434104,3240.486667,137915904.9,0,30673500,7425600,429470127.8,0,98339241.0,23123318.4,550932687.2,584821151.6
147,147,Australia: Townsville,Australia: Townsville,,,-19.12,146.95,-19.12,146.95,29/01/2020 22:50,30/01/2020 00:00,Australia: Townsville->Australia: Townsville,port_activity,679393.7604,1175279.135,2.932699028,1.745391806,6.009836104,2.729472043,2.787169451,0.135859719,8.026508939,1.465620285,1.753409258,123.9722222,9.271576855,3.068325082,8.18841613,58370.05391,0,210600,129200,181764.3479,0,675183.6,402328.8,1259276.748,953513.4049
148,148,Australia: Townsville,Australia: Townsville,,,-19.12,146.95,-19.12,146.95,31/01/2020 05:20,31/01/2020 06:35,Australia: Townsville->Australia: Townsville,port_activity,394278.9037,739437.8496,2.767702494,1.519379205,6.004961472,3.080239261,3.351445222,0.030700209,2.415062488,-1.365472578,1.761622931,95.9375,13.22661624,4.003910552,6.160478522,31853.81514,0,181350,85000,99192.78034,0,581408.1,264690.0,945290.8803,644384.3426
149,149,Australia: Townsville,Australia: Townsville,,,-19.12,146.95,-19.25,146.84,15/02/2020 21:15,15/02/2020 22:35,Australia: Townsville->Australia: Townsville,port_activity,2422169.095,779051.7988,2.915976789,9.33398495,5.842696513,8.215945384,8.39689037,1.305174055,58.01371276,2.269738876,2.140131939,131.625,6.281573003,11.58883422,16.43189077,464914.4216,0,265200,81600,1447743.509,0,850231.2,254102.4,2552077.109,1983418.601
150,150,Australia: Townsville,Australia: Townsville,,,-19.25,146.84,-19.1,146.95,17/02/2020 06:50,17/02/2020 08:35,Australia: Townsville->Australia: Townsville,port_activity,2915628.687,1138980.173,2.842121456,7.490375561,7.443909496,5.960966883,6.016401553,0.902810215,39.94013368,-0.479868067,0.749780081,80.68055556,9.84069013,12.2128054,17.88290065,506744.8501,0,313950,125800,1578003.463,0,1006523.7,391741.2,2976268.363,2302139.838
151,151,Australia: Townsville,Australia: Townsville,,,-19.1,146.95,-19.25,146.83,20/02/2020 04:20,20/02/2020 06:10,Australia: Townsville->Australia: Townsville,port_activity,2003481.382,1219781.154,3.043745863,5.147029883,7.472728965,5.279707768,5.016801048,0.659017827,28.34138421,2.224517502,0.639903278,44.97222222,5.538594117,13.05922332,15.8391233,483274.7718,0,313950,125800,1504917.639,0,1006523.7,391741.2,2903182.539,2071242.937
152,152,Australia: Townsville,China: Fangcheng,,North East Asia,-19.25,146.83,21.39,108.4,24/02/2020 10:10,11/03/2020 01:35,Australia: Townsville->China: Fangcheng,,529847378.9,111012218.2,2.210380969,10.86079311,9.532377244,9.894164964,9.99849919,1.388821349,74.61843237,1.762967921,0.61885959,146.9471725,8.308942464,3721.147969,3720.195212,190624552.1,0,29542500,5310800,593604855.4,0,94713255.0,16537831.2,704855941.6,636695724.5
153,153,China: Fangcheng,China: Fangcheng,North East Asia,North East Asia,21.39,108.4,21.61,108.33,13/03/2020 00:20,13/03/2020 02:15,China: Fangcheng->China: Fangcheng,port_activity,2391040.917,961647.5614,2.399619617,6.142687005,9.824276569,6.029107119,6.554807457,0.746355413,38.91214378,3.837575061,0.195993033,261.4861111,3.397940287,13.94721597,18.08732136,533405.1451,0,313950,125800,1661023.622,0,1006523.7,391741.2,3059288.522,2027785.62
154,154,China: Fangcheng,Republic of Korea: Ulsan,North East Asia,North East Asia,21.61,108.33,35.24,129.75,15/03/2020 06:50,22/03/2020 11:25,China: Fangcheng->Republic of Korea: Ulsan,,207625960.8,48509818.5,2.089613435,9.165696212,8.412457161,9.516899734,9.561264562,0.830679478,69.19606392,2.471740117,1.102997345,137.3119993,11.3283979,1651.498593,1661.974605,78161800.78,0,16506750,4144600,243395847.6,0,52920640.5,12906284.4,309222772.5,290657374.0
155,155,Republic of Korea: Ulsan,Republic of Korea: Ulsan,North East Asia,North East Asia,35.24,129.75,35.2,129.66,22/03/2020 18:15,22/03/2020 21:30,Republic of Korea: Ulsan->Republic of Korea: Ulsan,port_activity,-51421.08058,986299.7396,1.845851041,-0.099077227,8.788730792,1.186142805,0.136319675,0.0,0.0,1.265138126,0.539049157,354.6279762,8.703792592,3.797490414,4.744571219,3931.40166,0,195000,176800,12242.38477,0,625170.0,550555.2,1187967.585,998094.216
156,156,Republic of Korea: Ulsan,Republic of Korea: Ulsan,North East Asia,North East Asia,35.2,129.66,35.28,129.76,23/03/2020 03:10,23/03/2020 18:10,Republic of Korea: Ulsan->Republic of Korea: Ulsan,port_activity,1097495.924,4097398.569,1.918322156,0.513888634,8.768956678,1.630281825,1.071041704,0.049090615,4.468790688,3.548823611,0.56836399,143.6076705,13.84040953,25.19146366,26.0926994,319700.6798,0,850200,700400,995547.917,0,2725741.2,2181045.6,5902334.717,5682846.737
157,157,Republic of Korea: Ulsan,Republic of Korea: Ulsan,North East Asia,North East Asia,35.28,129.76,35.43,129.8,24/03/2020 00:55,24/03/2020 05:15,Republic of Korea: Ulsan->Republic of Korea: Ulsan,port_activity,-20706.64176,1652425.843,2.061666678,-0.026598127,8.797100937,1.2297583,0.164064292,0.0,0.0,1.120111716,0.518703469,82.83333333,8.69343167,5.599173599,7.378549798,6780.278663,0,292500,265200,21113.78776,0,937755.0,825832.8,1784701.588,1497141.324
158,158,Republic of Korea: Ulsan,Republic of Korea: Ulsan,North East Asia,North East Asia,35.43,129.8,35.44,129.36,24/03/2020 11:35,24/03/2020 23:15,Republic of Korea: Ulsan->Republic of Korea: Ulsan,port_activity,3236256.211,3788296.255,2.181465284,1.918634185,8.704665543,3.108402633,2.43283823,0.191936945,14.11558337,2.505334814,0.630104224,156.2807692,5.398641835,38.2855042,40.40923423,983148.461,0,803400,523600,3061524.308,0,2575700.4,1630490.4,7267715.108,5755708.862
159,159,Republic of Korea: Ulsan,unknown: Pohang,North East Asia,North East Asia,35.44,129.36,36.0,130.83,27/03/2020 15:25,30/03/2020 05:45,Republic of Korea: Ulsan->unknown: Pohang,,16779741.11,20597042.07,2.447439868,2.052756046,5.918689767,3.276448076,2.911979901,0.186229144,16.54249926,1.149561571,1.350286932,43.45600907,15.61300734,202.0276721,206.4162288,3997513.537,0,4334850,2730200,12448257.15,0,13897529.1,8501842.8,34847629.05,34340011.91
160,160,unknown: Pohang,Russian Federation: Vostochniy,North East Asia,North East Asia,36.0,130.83,42.12,133.28,30/03/2020 10:10,01/04/2020 00:55,unknown: Pohang->Russian Federation: Vostochniy,,40669715.2,10832676.51,2.079308317,8.037096033,5.752108367,10.02348099,10.22645993,0.581046832,67.7677758,2.118210027,1.804423743,179.5713675,11.18973987,389.3445119,390.9157588,15746565.68,0,4678050,1390600,49034805.52,0,14997828.3,4330328.4,68362962.22,66531175.63
161,161,Russian Federation: Vostochniy,Russian Federation: Nakhodka,North East Asia,North East Asia,42.12,133.28,42.78,132.98,01/04/2020 23:05,02/04/2020 04:30,Russian Federation: Vostochniy->Russian Federation: Nakhodka,,7553643.87,1782900.449,2.224454708,9.702818073,5.72771756,9.849769059,9.202817694,0.748856255,66.40163419,2.802883275,1.79895711,292.1185065,10.51944912,56.19035269,59.09861435,2466877.496,0,549900,122400,7681856.522,0,1762979.4,381153.6,9825989.522,10276430.49
162,162,Russian Federation: Nakhodka,Russian Federation: Vostochniy,North East Asia,North East Asia,42.78,132.98,42.74,133.09,07/04/2020 16:40,07/04/2020 17:45,Russian Federation: Nakhodka->Russian Federation: Vostochniy,,493929.4973,707599.6323,2.648532623,1.9033892,6.074836529,4.862334884,4.787993168,0.525440409,26.67148529,0.621270193,2.147453778,292.0,10.94867883,5.569932554,9.724669767,103041.5656,0,265200,81600,320871.4353,0,850231.2,254102.4,1425205.035,973913.0987
163,163,Russian Federation: Vostochniy,Japan: Muroran,North East Asia,North East Asia,42.74,133.09,42.07,141.62,11/04/2020 15:40,14/04/2020 13:00,Russian Federation: Vostochniy->Japan: Muroran,,65322742.74,19173637.96,2.020824384,7.09110059,10.18570952,6.82320202,6.745374318,0.501634229,51.98508285,2.861832665,0.317525925,154.1596244,11.68361914,479.1157304,484.2094089,21683636.95,0,6009900,2230400,67522845.46,0,19267739.4,6945465.6,93736050.46,92693423.57
164,164,Japan: Muroran,Japan: Muroran,North East Asia,North East Asia,42.07,141.63,42.34,140.83,14/04/2020 21:05,15/04/2020 02:05,Japan: Muroran->Japan: Muroran,port_activity,6524868.806,1585066.025,1.977624485,8.381334369,10.14812334,7.478914397,7.569877829,0.465556673,53.70643249,0.732059243,0.28759594,172.2512626,5.04274308,42.27128163,44.87348638,1872427.26,0,629850,207400,5830738.488,0,2019299.1,645843.6,8495881.188,6188470.044
165,165,Japan: Muroran,Japan: Muroran,North East Asia,North East Asia,42.34,140.83,42.34,140.98,15/04/2020 21:50,15/04/2020 22:50,Japan: Muroran->Japan: Muroran,port_activity,2020914.316,623003.5874,2.331891157,7.787723762,10.26227651,6.423799728,6.623493924,0.702055977,49.73899261,3.730252136,0.1956968,335.75,13.21192706,6.677282429,12.84759946,323934.1229,0,265200,81600,1008730.859,0,850231.2,254102.4,2113064.459,1699350.56
166,166,Japan: Muroran,Japan: Kashima,North East Asia,North East Asia,42.34,140.98,36.19,141.0,17/04/2020 02:15,20/04/2020 09:35,Japan: Muroran->Japan: Kashima,,81802794.28,23119031.12,2.164730037,7.87671921,8.579958098,7.005638451,6.990620253,0.638978052,53.50703385,0.407347854,1.193185042,171.1269097,19.1354647,556.3372468,561.0398255,18941251.87,0,9324900,3005600,58983058.34,0,29895629.4,9359438.4,98238126.14,116498103.3
